"","cluster","X0","X1","X2","X4","isClusterMember","maxMembership","membership.of.cluster.1","membership.of.cluster.2","membership.of.cluster.3","membership.of.cluster.4","membership.of.cluster.5"
"Q5QJ38",5,-0.117894355722294,1.44841211037982,-0.70440304461086,-0.626114710046681,FALSE,0.321845828553509,0.171951786000752,0.163706635672208,0.145447582980903,0.197048166792628,0.321845828553509
"Q5QJE6",3,0.678885757023985,-1.35783878765562,0.821606864259936,-0.142653833628288,FALSE,0.344070390807988,0.32447810359582,0.107282261702476,0.344070390807988,0.106521523979049,0.117647719914668
"Q5QNW6",5,0,0.26245991292203,1.07223840439511,-1.33469831731714,FALSE,0.486391689977309,0.222003361167418,0.0680629437195802,0.118274635935202,0.105267369200491,0.486391689977309
"Q5RKV6",4,-1.19712263204444,0.465449107630534,1.10156139102157,-0.36988786660764,FALSE,0.392157673173586,0.111770281761593,0.121966320602478,0.149136680184081,0.392157673173586,0.224969044278261
"Q5SSJ5",1,0.564449869839903,-1.13843567117012,1.06821972975535,-0.494233928425151,FALSE,0.424871585856841,0.424871585856841,0.0836800776637852,0.279419438232192,0.0937848397742983,0.118244058472884
"Q5T0N5",4,-1.42756711970677,0.873977428373391,0.126820180721843,0.426769510611561,FALSE,0.441972823252585,0.08547276699216,0.214312608260195,0.117526791667364,0.441972823252585,0.140715009827695
"Q5T0W9",2,-0.919527090288954,-0.263874357474153,-0.240351185679506,1.42375263344262,TRUE,0.794591078460474,0.0330423218975026,0.794591078460474,0.0590135674074335,0.0784894409586065,0.0348635912759835
"Q5T200",4,-1.4846995982817,0.526616194060394,0.306732993257381,0.651350410963925,TRUE,0.527233929330929,0.06364876817539,0.215584013336986,0.10011812784027,0.527233929330929,0.0934151613164248
"Q5T280",1,0.562763257424558,-1.04911135021827,1.0988596362177,-0.612511543423973,FALSE,0.480647730643799,0.480647730643799,0.0756474835706548,0.239026455539239,0.0873306021148259,0.117347728131481
"Q5T3I0",5,-0.0330579209175471,0.16416721862387,1.15168843989727,-1.28279773760359,FALSE,0.435082052939226,0.244461007787981,0.0731282941945029,0.133258701307356,0.114069943770934,0.435082052939226
"Q5T440",2,-1.20971336133429,-0.406798836678919,0.628600252005682,0.987911946007516,FALSE,0.373771478763318,0.0740385723283206,0.373771478763318,0.175231977526078,0.296609570750804,0.0803484006314795
"Q5T447",2,-0.93384399339246,-0.300891031886738,-0.181104369022283,1.41583939430149,TRUE,0.827056881572132,0.0274842771659054,0.827056881572132,0.0502380377588234,0.0663682624724663,0.0288525410306727
"Q5T653",1,0.710277207499254,-1.19907645422711,0.929330128460739,-0.440530881732883,FALSE,0.433627991940242,0.433627991940242,0.0874627086361272,0.267982036268025,0.0936211276777911,0.117306135477814
"Q5T8P6",5,0.656179784842639,0.601072436992022,0.213335420507423,-1.47058764234209,FALSE,0.400750425869332,0.269725600642464,0.0896870155092555,0.12542287380171,0.114414084177239,0.400750425869332
"Q5TC12",5,-0.825864202846512,0.124363517876091,1.36475981689144,-0.663259131921013,FALSE,0.284980507989651,0.16204894279737,0.111857662381049,0.195785297567023,0.245327589264907,0.284980507989651
"Q5TDH0",3,-0.334216811316127,-0.903011642314197,1.4271629184975,-0.189934464867194,FALSE,0.489148861831726,0.167530287211522,0.0962977089613535,0.489148861831726,0.132362450517008,0.114660691478391
"Q5UIP0",2,-1.05803527297941,-0.25969660283146,-0.0284878237577991,1.34621969956866,TRUE,0.918907904664536,0.011982371964666,0.918907904664536,0.022644779107365,0.0335510405035951,0.0129139037598382
"Q5VT52",1,0.380972894791346,-0.114962570628543,1.05153325319018,-1.31754357735297,FALSE,0.433032690246134,0.433032690246134,0.0684284862361188,0.13499842134002,0.0945867290721885,0.268953673105538
"Q5VTL8",5,-0.70663133526513,1.41421345583653,0,-0.707582120571399,FALSE,0.381179993125134,0.137785621468131,0.136879833606251,0.126896274726042,0.217258277074442,0.381179993125134
"Q5VTR2",4,-1.42041667671757,0.138258180563627,0.375244773845363,0.906913722308578,FALSE,0.42054301841295,0.0609250094393458,0.329740876271221,0.11082939339428,0.42054301841295,0.0779617024822037
"Q5VU43",1,0.689370121887195,-1.23391160336567,0.925710974273802,-0.381169492795338,FALSE,0.404633719220591,0.404633719220591,0.0916012780228868,0.288797384029061,0.0969854146010686,0.117982204126391
"Q5VUM1",3,0,-1.25580878903016,0.0646919887160215,1.19111680031413,FALSE,0.304791499899133,0.143458576588632,0.286959579549226,0.304791499899133,0.157993060568319,0.106797283394691
"Q5VV41",2,-0.719329165320763,-0.293413508491672,-0.464105402452632,1.47684807626506,TRUE,0.622075746756986,0.0663796250757999,0.622075746756986,0.111548422173265,0.13208454543781,0.0679116605561384
"Q5VZF2",5,0.705829004645115,0.406635225241428,0.370500014208936,-1.48296424409549,FALSE,0.366929584623594,0.314696695695765,0.084327348011616,0.126377969645042,0.107668402023983,0.366929584623594
"Q5XKE5",4,-1.03477082824619,0.399237581600607,1.20317823174354,-0.567644985097971,FALSE,0.304443397148234,0.132644887864849,0.116356360979803,0.163153789460145,0.304443397148234,0.283401564546968
"Q641Q2;Q9Y4E1",3,-0.341440420596625,-1.15310040293222,1.21468444842957,0.279856375099268,TRUE,0.681279304697657,0.0901677141574243,0.0789251911320586,0.681279304697657,0.0879358640605735,0.0616919259522863
"Q658Y4",4,-1.33032652467435,0.974832480575278,0.506946782733188,-0.151452738634118,FALSE,0.417794774832242,0.0994190219477522,0.148839579754204,0.122911234094492,0.417794774832242,0.211035389371309
"Q66PJ3",1,0.594747400467002,-0.269737491658044,0.960148486070311,-1.28515839487927,TRUE,0.575628773218198,0.575628773218198,0.0564583119106357,0.114189672937888,0.0735203728912501,0.180202869042028
"Q68CQ4",2,-0.955452525775738,-0.150207884765949,-0.299609115333063,1.40526952587475,TRUE,0.762137710793194,0.0379933216699337,0.762137710793194,0.065481841597658,0.093224723844067,0.0411624020951474
"Q68D10",2,-0.741687400978683,-0.346776005828084,-0.387774172928067,1.47623757973483,TRUE,0.651233241376883,0.0604329877069766,0.651233241376883,0.104628159294559,0.122337718456592,0.0613678931649893
"Q6BDS2",4,-1.22863714510346,0.748591165873617,0.878317577152923,-0.398271597923082,FALSE,0.380846158887486,0.108539436834852,0.125806226347048,0.132963569865976,0.380846158887486,0.251844608064638
"Q6DD87",5,0.373682020166166,1.07255313550773,-0.146839235122422,-1.29939592055145,FALSE,0.43007412669454,0.200868278345865,0.106640922615441,0.125554174580356,0.136862497763798,0.43007412669454
"Q6DKI1",1,0.727611844247619,-0.982817725682824,0.985532221379668,-0.730326339944463,TRUE,0.600860821769166,0.600860821769166,0.060909460137843,0.167102846865901,0.0695410658186356,0.101585805408454
"Q6FI81",2,-1.15672147627452,-0.329344263198342,0.269043370060469,1.21702236941239,TRUE,0.65677660912796,0.0456917786068147,0.65677660912796,0.0951952244264938,0.152848009938293,0.0494883779004388
"Q6GMV3",2,-0.988340968296439,-0.106727013931126,-0.292764923569028,1.3878329057966,TRUE,0.759949109994633,0.0378197162899832,0.759949109994633,0.06478954683875,0.0959329502234571,0.0415086766531764
"Q6I9Y2",2,-1.06002466182311,-0.234240646328271,-0.0542651260720674,1.34853043422345,TRUE,0.919532260337702,0.0119209881608091,0.919532260337702,0.022250461016459,0.0333825210323513,0.0129137694526788
"Q6IAA8",4,-1.40474818406443,0.959041233360204,0.284477777090904,0.161229173613316,FALSE,0.44990906252855,0.0901702313913459,0.176494678637766,0.118064035384914,0.44990906252855,0.165361992057424
"Q6IBS0",3,0.189434031003208,-1.18670740764187,1.22615410483582,-0.228880728197163,FALSE,0.456095438347735,0.241945927989367,0.090653322215222,0.456095438347735,0.103805283583818,0.107500027863858
"Q6IN85",5,0.631785688983797,0.650652696576233,0.181937476771541,-1.46437586233158,FALSE,0.409489956824481,0.259301564586424,0.0906411809606952,0.124720166385283,0.115847131243117,0.409489956824481
"Q6IQ49",2,-1.20511927804429,-0.0037294476977369,-0.0347219412103733,1.24357066695241,TRUE,0.718181128243809,0.038307838391901,0.718181128243809,0.0680324481488356,0.130966839675935,0.0445117455395194
"Q6KB66",3,0,-1.0985378945289,1.32057360219207,-0.222035707663177,FALSE,0.493052253359429,0.204889859886514,0.0886738881905318,0.493052253359429,0.107551707773323,0.105832290790202
"Q6L8Q7",1,1.28052888915473,0.170451493421128,-0.352314617917542,-1.09866576465833,FALSE,0.341691733509124,0.341691733509124,0.119108062194381,0.16127816249393,0.127503286987048,0.250418754815518
"Q6NS38",1,0.714504605884027,-1.00972730009074,0.992109934442215,-0.696887240235494,TRUE,0.574962457442029,0.574962457442029,0.0647338983068389,0.18144354731743,0.0735798468191166,0.105280250114585
"Q6NUK1",3,0.782170398033746,-1.44998791765131,0.156772671798942,0.511044847818629,FALSE,0.326692430244871,0.23745010321999,0.172904281310506,0.326692430244871,0.135357557616779,0.127595627607854
"Q6NVY1",2,-0.963317897319844,-0.138473417353925,-0.299360683669851,1.40115199834362,TRUE,0.761221898194106,0.0380224985530148,0.761221898194106,0.0654010514603192,0.0940229849591637,0.041331566833396
"Q6NW29",2,-1.04925207724696,-0.259756676861722,-0.0436519765127178,1.3526607306214,TRUE,0.920817593722183,0.0117745105298871,0.920817593722183,0.0221632977932775,0.032572768871011,0.0126718290836416
"Q6NXE6",4,-1.39428474133393,0.747003444380988,-0.0561417730979029,0.703423070050835,FALSE,0.383793559010869,0.0843586598914312,0.285523712156749,0.120976726663814,0.383793559010869,0.125347342277137
"Q6NXG1",4,-1.26209035712748,-0.336582866605135,0.710000543523547,0.888672680209065,FALSE,0.355240998120069,0.0746346529917064,0.312217019611137,0.174287546763654,0.355240998120069,0.0836197825134344
"Q6NYC1",1,0.901890395351889,-0.592698705082648,0.790788259105443,-1.09997994937469,TRUE,0.801626856296284,0.801626856296284,0.0303223557160379,0.0641885366670842,0.0357700618015254,0.0680921895190684
"Q6NZ67",4,-1.45458253077134,0.365044938775164,0.264246273138499,0.8252913188577,FALSE,0.452704838680203,0.064073355525913,0.289183325542799,0.106560578011029,0.452704838680203,0.0874779022400562
"Q6NZY4",2,-0.930085331700421,-0.37292661524661,-0.105774340694583,1.40878628764162,TRUE,0.828097648019037,0.0271142785073527,0.828097648019037,0.0513413631639517,0.0653872720631994,0.0280594382464593
"Q6P1J9",4,-1.4941688730875,0.41055851916116,0.618601600943755,0.465008752982603,TRUE,0.754546803172135,0.0362309605029793,0.0952644854759372,0.0595956462041633,0.754546803172135,0.0543621046447848
"Q6P1L8",5,-0.100845314135395,-0.0425122305411404,1.29187286346958,-1.14851531879303,FALSE,0.34181183896625,0.278343219404037,0.0823756213300756,0.167498783965204,0.129970536334433,0.34181183896625
"Q6P1M3",2,-0.747929041190669,-0.396589762271554,-0.330059018801713,1.47457782226394,TRUE,0.664886017837336,0.0576395103834213,0.664886017837336,0.102249483562406,0.117206738940054,0.0580182492767834
"Q6P1N9",2,-0.812740355653483,-0.293298469435554,-0.353007127027266,1.4590459521163,TRUE,0.695942495274802,0.0513549582098751,0.695942495274802,0.0892217180360644,0.110339827701532,0.0531410007777261
"Q6P1X6",2,-0.955623063927438,-0.355908039733657,-0.0858735480716972,1.3974046517328,TRUE,0.852845390979789,0.0229223588663979,0.852845390979789,0.0435151147696428,0.0568331260527725,0.0238840093313975
"Q6P2E9",2,-0.957026092033241,-0.538665512313531,0.166728844343532,1.32896276000325,TRUE,0.677396391046063,0.0485109873753893,0.677396391046063,0.103925477236311,0.121409005896248,0.048758138445989
"Q6P2Q9",3,-0.573823562401386,-0.902880225719921,1.35690131743401,0.119802470687282,TRUE,0.538807853743536,0.118787020154585,0.104974663169284,0.538807853743536,0.143349134960184,0.0940813279724121
"Q6P4A8",5,0.24608501044532,0.362643617232378,0.840768102835658,-1.44949673051334,FALSE,0.489665586554763,0.239201441274713,0.0665527644891731,0.108565961868772,0.0960142458125793,0.489665586554763
"Q6P4I2",5,0,1.02784500447371,0.32729743635461,-1.35514244082832,TRUE,0.607432269715855,0.134233410538666,0.0696257905735371,0.0870804077357112,0.10162812143623,0.607432269715855
"Q6P587",3,-0.797941075400554,-0.930891134512061,0.898337564681835,0.83049464523076,FALSE,0.38305314555428,0.101751169373862,0.227029525865566,0.38305314555428,0.198568417627022,0.089597741579269
"Q6P5R6",4,-1.43874703506875,0.125376856202656,0.817646264320439,0.495723914545651,TRUE,0.742168886800469,0.0378720019730983,0.0971803179507574,0.070809445869366,0.742168886800469,0.0519693474063094
"Q6P6C2",1,0.56919909873949,-0.645405508562556,1.10030855395243,-1.02410214412937,TRUE,0.674133398706719,0.674133398706719,0.0465691761246101,0.114502231951697,0.0585573464071369,0.106237846809837
"Q6P996",2,-1.24869825516719,-0.103608002047933,0.168387462772179,1.18391879444293,TRUE,0.653285981882644,0.0438038650493649,0.653285981882644,0.0833048228744258,0.169148135410361,0.0504571947832041
"Q6PD62",2,-0.918008913120496,-0.302693047516882,-0.202231297381333,1.42293325801871,TRUE,0.809045671334879,0.030603259643772,0.809045671334879,0.0556223362530991,0.0726824534797549,0.032046279288495
"Q6PD74",3,-0.215265112165796,-1.28258792637671,1.05457932889472,0.443273709647786,TRUE,0.654025624713404,0.0978327623702277,0.0932768158506248,0.654025624713404,0.0907291909483311,0.0641356061174127
"Q6PDB4;Q96IR2;Q9HCG1",4,-1.3321351959576,1.07840542391711,0.249885540276557,0.00384423176392921,FALSE,0.398613740678725,0.101575554025216,0.173578319898733,0.125148102529246,0.398613740678725,0.20108428286808
"Q6PI48",1,1.0230774594505,-1.0880340637627,0.651907356945448,-0.586950752633239,TRUE,0.526709603902619,0.526709603902619,0.0807466894429739,0.19133305928336,0.0841575433491866,0.117053104021861
"Q6PJG2",4,-1.44995988250611,0.345151687472973,0.262416099617333,0.842392095415814,FALSE,0.443551900963277,0.0639777646881477,0.298677748579364,0.107113809459834,0.443551900963277,0.0866787763093776
"Q6PJT7",3,0.160001642971247,-1.26742013509365,1.16806167629093,-0.0606431841685159,TRUE,0.520315532881491,0.19622608987031,0.0904606538191089,0.520315532881491,0.0986738585817575,0.0943238648473329
"Q6PK04",1,0.560466582419055,-0.821527883725886,1.12473702880948,-0.86367572750263,TRUE,0.612623875659299,0.612623875659299,0.0561990196966197,0.153718228578972,0.0686484088795962,0.108810467185513
"Q6PKG0",1,0.529911442025006,-0.996717495352357,1.13251207243008,-0.665706019102742,FALSE,0.496249588949449,0.496249588949449,0.0727419275450636,0.226794535459771,0.0857224403795416,0.118491507666174
"Q6PL18",5,-0.944447023318278,0.845703667377887,0.882417295555943,-0.78367393961556,FALSE,0.418230595514685,0.122370548858073,0.10371437793831,0.123885441710153,0.23179903597878,0.418230595514685
"Q6RFH5",2,-1.13174157899399,0.00473356805253116,-0.172724581092768,1.29973259203422,TRUE,0.740947138520523,0.037615754589654,0.740947138520523,0.0647803671760506,0.11349605014298,0.0431606895707924
"Q6UB35",1,0.989937138280696,-1.12321588299015,0.678819464548038,-0.545540719838577,TRUE,0.508198947707734,0.508198947707734,0.0834540042792323,0.203725508016195,0.0867063005705027,0.117915239426335
"Q6UN15",4,-1.49644079305392,0.429756890651759,0.592783914490987,0.473899987911186,TRUE,0.734171949127374,0.0390691850126107,0.104194242414806,0.0637908406072292,0.734171949127374,0.0587737828379802
"Q6UW68",2,-1.11066995416236,0,-0.202826740292322,1.31349669445468,TRUE,0.74183897404518,0.0380610116796557,0.74183897404518,0.0651894383148528,0.111440938143889,0.0434696378164226
"Q6UWE0",5,-0.990087018879839,1.34839004030791,0.0829376598575538,-0.441240681285633,FALSE,0.313822456853393,0.127674387025461,0.154774386702135,0.131357396045726,0.272371373373286,0.313822456853393
"Q6UX04",4,-1.42952959938999,0.287223152362589,0.903956450477169,0.238349996550237,TRUE,0.752306927741202,0.0402329889075984,0.077909689171195,0.0681118098498271,0.752306927741202,0.0614385843301778
"Q6UXD5",1,0.845439002714831,-0.723917839467097,0.875666713426665,-0.997187876674393,TRUE,0.815969179787943,0.815969179787943,0.0282141296963132,0.06459950814161,0.0331020288300019,0.0581151535441321
"Q6UXH1",1,0,-0.148058322411239,1.29204354941028,-1.14398522699904,FALSE,0.320777101591522,0.320777101591522,0.081209982865724,0.17320056712558,0.123498685724221,0.301313662692953
"Q6W2J9",1,1.33959571205158,-0.834014487584746,0.184300325378605,-0.689881549845424,FALSE,0.475279182577509,0.475279182577509,0.0982229861231403,0.178631795412198,0.0988451041945841,0.149020931692568
"Q6WKZ4",2,-1.05660862499882,-0.211640819986214,-0.0850964012035419,1.35334584618858,TRUE,0.909906893363035,0.0134251868650901,0.909906893363035,0.0247374937694844,0.0373331293014924,0.0145972967008985
"Q6Y7W6",2,-0.864598348101334,-0.64849677439059,0.170376423603116,1.34271869888881,TRUE,0.60297538080143,0.0617842589029864,0.60297538080143,0.136180447312251,0.139137697065877,0.059922215917456
"Q6YN16",5,0.422042364273456,0.580440928111511,0.494369270776594,-1.49685256316156,FALSE,0.483371344017371,0.231587791519836,0.0744786583888702,0.109025221541796,0.101536984532126,0.483371344017371
"Q6YP21",2,-0.824155517909325,-0.439081807140942,-0.183884427363977,1.44712175241425,TRUE,0.728782002207986,0.0448376528816761,0.728782002207986,0.0838383711469866,0.0973629639836313,0.0451790097797198
"Q6ZRV2",4,-1.27276738219072,-0.23103905354798,1.06492657840534,0.438879857333344,FALSE,0.471281523692952,0.080866039814625,0.165439217842655,0.184609315083577,0.471281523692952,0.0978039035661919
"Q6ZSJ8",1,0.288048627009392,-0.882160049005787,1.28759532291254,-0.693483900916138,FALSE,0.414804207687098,0.414804207687098,0.0800821448717605,0.26407394865177,0.101392199834319,0.139647498955053
"Q71DI3",2,-1.28617851282051,-0.230465423516327,0.491370561627237,1.02527337470959,FALSE,0.42477482255684,0.0642992272815382,0.42477482255684,0.136603490796006,0.300927620338096,0.0733948390275196
"Q71RC2",1,0.109480357615478,-0.647884181022304,1.36995638040838,-0.831552557001552,FALSE,0.379736468072655,0.379736468072655,0.0835706399514366,0.244243403093254,0.115551142191457,0.176898346691198
"Q76FK4",4,-1.28580297747484,0.882798251583017,-0.291534930558966,0.694539656450791,FALSE,0.332089085252467,0.0963591336481306,0.297606240177046,0.130126676058532,0.332089085252467,0.143818864863824
"Q76L83",1,0.776763702637643,-0.58823618800348,0.913914060704304,-1.10244157533847,TRUE,0.808198008441565,0.808198008441565,0.0283752966298856,0.0628132143022042,0.0344247726760807,0.0661887079502645
"Q7KZ85",4,-1.38956059593578,-0.0303324890859415,0.536520616129924,0.883372468891807,FALSE,0.434009351978877,0.0619979548842091,0.30506570857462,0.122603288092928,0.434009351978877,0.0763236964693671
"Q7KZF4",4,-1.42147074270499,0.114036423123312,0.41736533324301,0.890068986338658,FALSE,0.437299209182725,0.0604434084756735,0.313664251368234,0.111449865331349,0.437299209182725,0.0771432656420184
"Q7L014",3,-0.937174921882226,-0.770562041450508,1.04062305069244,0.667113912640285,FALSE,0.360417145494682,0.101320689207359,0.204175921930376,0.360417145494682,0.23856147907053,0.0955247642970527
"Q7L0Y3",3,0.323149318322647,-1.48341235950764,0.684910161921832,0.475352879263177,FALSE,0.457730045969669,0.182853177169377,0.140270839650134,0.457730045969669,0.118740651823799,0.100405285387022
"Q7L273",2,-0.544489060666625,-0.886270417318821,0.0466047139367254,1.38415476404872,FALSE,0.461582386818516,0.0938067776926694,0.461582386818516,0.204217617341621,0.157360157928772,0.0830330602184221
"Q7L2J0",4,-1.49530469643677,0.43338185387168,0.60971410938947,0.452208733175617,TRUE,0.745791159035242,0.0377307981680178,0.0979110276379746,0.0614461203528228,0.745791159035242,0.0571208948059427
"Q7L4I2",1,0.424441020499722,-0.039938693858953,0.979144094748803,-1.36364642138956,FALSE,0.418046010094042,0.418046010094042,0.068741274038124,0.130016598388396,0.0943588258874684,0.288837291591969
"Q7L7X3;Q9H2K8;Q9UL54",5,-0.224940138336926,0.813266462304532,0.734169387272278,-1.32249571123988,TRUE,0.790561547872177,0.070861127020446,0.0347341066302703,0.0477257517408208,0.0561174667362858,0.790561547872177
"Q7L8J4",5,-0.884394673319174,1.26865445174037,0.324848908820733,-0.709108687241937,FALSE,0.394964662797211,0.126465021851535,0.125253934704123,0.122033194866532,0.231283185780599,0.394964662797211
"Q7LBR1",2,-1.19287985746876,-0.0560507113538689,-0.00560700530322892,1.25453757412585,TRUE,0.754494970600765,0.0334764803909118,0.754494970600765,0.0605961234652911,0.113016447256405,0.0384159782866264
"Q7LFL8",4,-1.25527531332159,1.17258348692745,0.192859748991452,-0.1101679225973,FALSE,0.358146010111859,0.110221130280551,0.17168775456735,0.129236530448354,0.358146010111859,0.230708574591885
"Q7RTV0",4,-1.39279293794584,0.745812004511866,0.707287367317185,-0.0603064338832152,TRUE,0.5164466668797,0.0824003545176665,0.12967900912136,0.111433339354793,0.5164466668797,0.16004063012648
"Q7Z2W4",4,-1.42012388446752,0.0897346681197578,0.877595300987147,0.452793915360625,TRUE,0.717783213480712,0.0424194695994825,0.101301467630561,0.080546081282529,0.717783213480712,0.0579497680067148
"Q7Z2W9",2,-1.00402049233309,-0.423834904480155,0.0842764824087685,1.34357891440448,TRUE,0.792965462286752,0.0308824457403459,0.792965462286752,0.0626068888271769,0.081563326578372,0.0319818765673536
"Q7Z3B4",5,-0.802033455730462,0.911133643662908,0.817409306972598,-0.926509494905035,TRUE,0.508555257651175,0.116247774712469,0.0885752185993206,0.107642137332143,0.178979611704893,0.508555257651175
"Q7Z406",1,0.868558135212497,-0.938808214765186,0.860285134790344,-0.790035055237648,TRUE,0.666717245863115,0.666717245863115,0.0527383202808784,0.13100287119868,0.0591618467868364,0.0903797158704902
"Q7Z417",4,-1.38853925756109,0.387804145908477,0.959078408532399,0.0416567031202167,TRUE,0.62391359870061,0.0644283894260384,0.103337800389933,0.100829630869294,0.62391359870061,0.107490580614124
"Q7Z4H3",4,-1.42514943664789,0.035560996750475,0.661579143672608,0.7280092962248,TRUE,0.569245371486608,0.0548065497229331,0.19881658436711,0.106736589618093,0.569245371486608,0.0703949048052562
"Q7Z4S6",2,-0.34658742860376,1.24806892999207,-1.12744846147098,0.225966960082674,FALSE,0.236394549911032,0.154808561907825,0.236394549911032,0.157991474368403,0.22648056021746,0.22432485359528
"Q7Z4V5",4,-1.47356727324146,0.232144325955201,0.575197540973526,0.666225406312722,TRUE,0.646160924155817,0.0467214881791978,0.159889981931922,0.0831738600661421,0.646160924155817,0.0640537456669206
"Q7Z4W1",2,-1.01728609739037,-0.19363603883684,-0.167348051435757,1.37827018766296,TRUE,0.863790926615793,0.0208863317789821,0.863790926615793,0.0375439037756945,0.0551311713141046,0.022647666515426
"Q7Z5J4",5,-0.779387803827764,0.60277117070717,1.0917087474605,-0.915092114339897,FALSE,0.458224519472059,0.133355917738502,0.0907057042658538,0.127512808538482,0.190201049985103,0.458224519472059
"Q7Z5K2",2,-1.14454523985473,-0.0106352007536093,-0.137490950350178,1.29267139095851,TRUE,0.753651780672903,0.0353380536697324,0.753651780672903,0.0615278885754953,0.108960299222711,0.0405219778591584
"Q7Z5L9",2,-1.28188064565565,0.0930352191132268,0.0280969526913944,1.16074847385102,TRUE,0.59555469707104,0.0511881306904071,0.59555469707104,0.0897250812534476,0.20184620819687,0.0616858827882351
"Q7Z6E9",5,-1.09105280630081,0.715243269370826,0.971299444046557,-0.595489907116581,FALSE,0.320056318345061,0.121179542194946,0.116572842501152,0.137858795012547,0.304332501946294,0.320056318345061
"Q7Z6I8",3,0,-0.920639046887394,1.39000646484371,-0.469367417956312,FALSE,0.381099157278706,0.270087569320566,0.0918870808514386,0.381099157278706,0.120455930656656,0.136470261892633
"Q7Z739;Q9BYJ9;Q9Y5A9",5,0,1.34236873172915,-0.285782444415149,-1.056586287314,FALSE,0.413677746998879,0.172074239335582,0.123274655585286,0.128234820455468,0.162738537624785,0.413677746998879
"Q7Z7A1",3,-0.363069570523015,-1.227062422056,1.01669453960763,0.573437452971385,TRUE,0.607347848440945,0.0976399669536771,0.116211493237112,0.607347848440945,0.109225932526789,0.0695747588414767
"Q7Z7F7",1,0,-0.201744405371053,1.31309099324114,-1.11134658787008,FALSE,0.329030511403499,0.329030511403499,0.082162561018284,0.180715633811077,0.124367204300202,0.283724089466938
"Q7Z7H8",3,0.381599967648366,-1.44827766111835,0.83991072258396,0.226766970886032,FALSE,0.466292984990494,0.205723493370321,0.117877461923911,0.466292984990494,0.109563650516349,0.100542409198925
"Q7Z7K0",2,-0.397849714036878,-1.05278379490018,0.141710252786591,1.30892325615046,FALSE,0.374186770657977,0.111389031295078,0.374186770657977,0.258148483560326,0.163571228880075,0.0927044856065446
"Q86SQ0",1,1.43912192776363,-0.754374064561121,-0.0919662343681053,-0.592781628834406,FALSE,0.409455320231274,0.409455320231274,0.117479399005388,0.192039725143459,0.113895427837135,0.167130127782744
"Q86SX6",2,-0.940378225357047,-0.414164289329543,-0.0392355544428133,1.39377806912939,TRUE,0.816594390951203,0.0285738493333243,0.816594390951203,0.055654926124137,0.0698010270512686,0.0293758065400672
"Q86TS9",1,-0.00440713324577986,-0.559996389029953,1.40628115189978,-0.841877629624039,FALSE,0.340673195249611,0.340673195249611,0.0879631490654416,0.248102658035313,0.126911339554088,0.196349658095546
"Q86U28",3,-0.565666640416673,-0.411509619117113,1.49686496779194,-0.519688708258156,FALSE,0.297859911706844,0.197516171377388,0.111211987043525,0.297859911706844,0.194969417483379,0.198442512388865
"Q86U38",2,-1.24940946044139,-0.0211033827385927,0.0733715556904338,1.19714128748954,TRUE,0.666496912095908,0.0429649515359617,0.666496912095908,0.078322445586198,0.16196094856797,0.0502547422139622
"Q86U42",4,-1.37565598619948,-0.0461279604638182,0.493282204017085,0.928501742646201,FALSE,0.395628836445478,0.0624296896200839,0.342445176983628,0.123487673765319,0.395628836445478,0.0760086231854905
"Q86U70",1,0,-0.424972078235919,1.38062517874983,-0.955653100513909,FALSE,0.346717587512633,0.346717587512633,0.085621489610759,0.217455708945871,0.126214590991236,0.2239906229395
"Q86UA1",3,0.421000164572634,-1.48133571198993,0.712167269936971,0.348168277480319,FALSE,0.443149090937065,0.204254129377875,0.132193947857804,0.443149090937065,0.116221636763423,0.104181195063833
"Q86UE4",3,0.162971155203881,-1.33872485939808,1.08288077477747,0.0928729294167431,TRUE,0.550886254044661,0.172138728875947,0.0936062607301868,0.550886254044661,0.0963529780895687,0.0870157782596371
"Q86UE8",4,-1.12771578861328,0.718982255144365,0.955296212890639,-0.546562679421715,FALSE,0.323129331631079,0.118483925746102,0.119262754944819,0.137720322837658,0.323129331631079,0.301403664840343
"Q86UP2",3,0.656227655364051,-1.48955795859431,0.375661156792434,0.457669146437825,FALSE,0.362063796012953,0.229756807658247,0.159259201631666,0.362063796012953,0.129283640066331,0.119636554630803
"Q86UW6",1,1.39289326212088,-0.982782309799917,-0.275382552296862,-0.134728400024082,FALSE,0.333509515087372,0.333509515087372,0.147131234875433,0.227851167024762,0.129683208547478,0.161824874464956
"Q86V81",2,-1.26142340615018,0.203495456565639,-0.106565259908025,1.16449320949259,TRUE,0.565636062048961,0.0575183072466756,0.565636062048961,0.0957354070362861,0.21059506245959,0.0705151612084877
"Q86V88",4,-1.15231093266154,1.00312034681679,0.646784146719142,-0.4975935608744,FALSE,0.318230546493773,0.115482829957909,0.130137970515573,0.128406220290409,0.318230546493773,0.307742432742336
"Q86VM9",4,-1.35738443033147,0.192149398112572,1.05256420294935,0.112670829269543,TRUE,0.610589526019939,0.0663706611766003,0.108047664284338,0.114404531425264,0.610589526019939,0.100587617093859
"Q86VP6",3,-0.106190439019129,-1.31774125169159,0.366646533452592,1.05728515725816,FALSE,0.363992591330515,0.137652077061835,0.24635849894785,0.363992591330515,0.152136824841766,0.0998600078180339
